"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",51,1,8,0,"1-2 Year","Yes",40773,8,237,0
"Male",49,1,32,0,"1-2 Year","Yes",32546,124,177,1
"Male",42,1,41,0,"1-2 Year","Yes",28662,12,12,1
"Male",34,1,14,0,"1-2 Year","Yes",2630,124,167,1
"Female",35,1,28,0,"1-2 Year","Yes",38353,26,254,1
"Male",22,1,21,1,"< 1 Year","No",35427,152,165,0
"Male",46,1,7,0,"1-2 Year","Yes",47318,26,264,0
"Male",32,1,21,0,"1-2 Year","Yes",32540,124,270,1
"Female",38,1,29,0,"1-2 Year","Yes",24855,157,184,1
"Female",41,1,28,0,"1-2 Year","Yes",31547,124,147,0
"Female",35,1,28,0,"1-2 Year","Yes",36769,122,139,0
"Female",48,1,28,0,"1-2 Year","Yes",48967,26,118,1
"Male",38,1,8,0,"1-2 Year","Yes",43726,124,283,1
"Female",38,1,28,0,"1-2 Year","Yes",42292,124,170,0
"Male",42,1,28,0,"1-2 Year","Yes",45911,124,201,0
"Female",80,1,28,0,"> 2 Years","Yes",31086,124,35,0
"Female",25,1,8,1,"< 1 Year","No",26748,152,62,0
"Male",42,1,28,0,"> 2 Years","Yes",31246,26,232,1
"Male",41,1,19,0,"1-2 Year","Yes",33313,26,10,1
"Female",53,1,46,0,"1-2 Year","Yes",32270,122,112,1
"Male",23,1,40,0,"< 1 Year","Yes",39440,152,288,0
"Male",22,1,36,0,"< 1 Year","No",35124,160,282,0
"Male",59,1,28,0,"1-2 Year","No",46741,152,57,0
"Male",80,1,48,1,"1-2 Year","No",2630,15,78,0
"Male",47,1,28,0,"1-2 Year","Yes",39069,124,288,0
"Male",36,1,28,0,"1-2 Year","Yes",58141,26,161,1
"Female",38,1,29,0,"1-2 Year","Yes",30943,124,248,0
"Female",49,1,28,0,"1-2 Year","Yes",59665,13,256,1
"Male",39,1,28,0,"1-2 Year","Yes",44792,124,85,1
"Male",51,1,34,1,"1-2 Year","No",36930,124,127,0
"Male",58,1,32,0,"> 2 Years","Yes",2630,124,119,1
"Female",75,1,39,1,"1-2 Year","No",31653,26,72,0
"Female",20,1,45,0,"< 1 Year","Yes",28076,160,15,1
"Male",45,1,28,0,"1-2 Year","Yes",97733,26,133,0
"Female",41,1,28,0,"1-2 Year","Yes",43827,124,263,1
"Female",20,1,18,0,"< 1 Year","Yes",2630,160,157,1
"Female",44,1,6,0,"1-2 Year","Yes",2630,26,129,0
"Female",22,1,41,1,"< 1 Year","No",22566,152,227,0
"Female",43,1,35,0,"> 2 Years","Yes",45504,26,147,0
"Female",59,1,28,0,"1-2 Year","Yes",56557,26,123,1
"Female",23,1,47,0,"< 1 Year","Yes",37207,152,292,0
"Male",38,1,15,1,"1-2 Year","No",2630,124,156,0
"Male",33,1,28,0,"< 1 Year","Yes",37428,124,167,1
"Male",27,1,47,1,"< 1 Year","No",37385,152,122,0
"Female",24,1,25,0,"< 1 Year","No",2630,152,149,0
"Male",60,1,35,0,"1-2 Year","Yes",34402,26,276,1
"Male",25,1,14,1,"< 1 Year","No",16922,152,174,0
"Female",41,1,28,0,"1-2 Year","Yes",36956,26,57,1
"Male",41,1,15,0,"1-2 Year","Yes",2630,152,103,0
"Male",41,1,29,1,"1-2 Year","No",39803,26,288,0
"Male",60,1,28,1,"1-2 Year","No",47353,124,123,0
"Female",64,1,28,0,"1-2 Year","Yes",60950,26,147,1
"Female",22,1,29,1,"< 1 Year","No",57246,152,195,0
"Male",26,1,40,1,"< 1 Year","No",36046,152,247,0
"Female",43,1,28,0,"1-2 Year","Yes",37581,26,297,0
"Male",54,1,28,0,"> 2 Years","Yes",51585,122,144,1
"Male",38,1,38,0,"1-2 Year","Yes",2630,26,267,1
"Male",23,1,30,1,"< 1 Year","No",24636,152,102,0
"Male",56,1,37,0,"1-2 Year","No",28017,152,47,0
"Male",62,1,28,0,"1-2 Year","Yes",33287,124,53,1
"Female",41,1,20,0,"1-2 Year","Yes",2630,26,262,1
"Female",29,1,8,0,"< 1 Year","Yes",2630,156,235,1
"Female",24,1,50,1,"< 1 Year","No",29882,152,23,0
"Male",54,1,28,0,"1-2 Year","Yes",31713,13,270,0
"Female",42,1,28,1,"1-2 Year","No",31497,124,98,0
"Male",73,1,29,0,"1-2 Year","Yes",2630,26,191,0
"Male",60,1,28,0,"1-2 Year","Yes",49723,122,240,1
"Female",58,1,28,0,"1-2 Year","Yes",27684,158,123,1
"Female",24,1,47,1,"< 1 Year","No",20103,160,44,0
"Male",26,1,46,1,"< 1 Year","No",33095,152,92,0
"Male",45,1,39,0,"1-2 Year","Yes",32491,26,85,1
"Female",21,1,27,0,"< 1 Year","Yes",30497,152,64,0
"Female",24,1,36,1,"< 1 Year","No",36306,152,36,0
"Female",51,1,28,0,"1-2 Year","Yes",38857,26,45,1
"Male",74,1,28,1,"1-2 Year","No",49090,13,250,0
"Male",70,1,12,0,"> 2 Years","Yes",39945,124,188,0
"Male",70,1,28,0,"1-2 Year","Yes",57520,157,131,0
"Female",22,1,30,0,"< 1 Year","Yes",29956,152,230,1
"Male",59,1,29,0,"1-2 Year","Yes",36980,26,26,0
"Male",58,1,28,0,"1-2 Year","Yes",51723,116,247,1
"Male",70,1,28,0,"1-2 Year","Yes",32024,26,112,1
"Female",48,1,17,0,"1-2 Year","Yes",30793,26,78,0
"Male",41,1,28,0,"1-2 Year","Yes",47863,124,232,1
"Male",45,1,14,0,"1-2 Year","Yes",2630,124,28,1
"Male",34,1,30,0,"1-2 Year","Yes",26717,152,37,0
"Female",48,1,37,0,"> 2 Years","Yes",37583,26,100,1
"Male",26,1,15,0,"< 1 Year","No",28846,152,42,0
"Female",62,1,28,0,"> 2 Years","Yes",45467,157,116,1
"Male",28,1,28,1,"< 1 Year","No",37294,152,194,0
"Male",46,1,11,0,"1-2 Year","Yes",25054,26,71,1
"Female",23,1,8,1,"< 1 Year","No",47556,151,161,0
"Female",23,1,7,0,"< 1 Year","Yes",48161,26,133,0
"Male",55,1,41,1,"1-2 Year","No",41201,115,229,0
"Female",40,1,35,0,"> 2 Years","Yes",34601,26,23,1
"Female",25,1,10,1,"< 1 Year","No",29674,151,30,0
"Male",26,1,15,1,"< 1 Year","No",29705,152,271,0
"Male",34,1,13,0,"< 1 Year","Yes",2630,156,266,1
"Male",44,1,41,0,"> 2 Years","Yes",48039,124,163,1
"Male",26,1,28,0,"< 1 Year","Yes",39244,152,221,0
"Female",24,1,35,1,"< 1 Year","No",25540,152,126,0
"Male",42,1,28,0,"1-2 Year","Yes",40756,124,168,1
"Male",40,1,21,1,"1-2 Year","No",26299,26,66,0
"Male",28,1,28,0,"1-2 Year","Yes",24326,156,123,1
"Female",39,1,28,0,"1-2 Year","Yes",42202,124,141,0
"Male",70,1,28,0,"1-2 Year","Yes",44300,124,226,0
"Male",44,1,28,0,"1-2 Year","Yes",31108,124,172,1
"Female",24,1,30,1,"< 1 Year","No",35351,152,219,0
"Male",22,1,3,0,"< 1 Year","Yes",28756,152,187,0
"Male",38,1,38,0,"1-2 Year","Yes",30868,124,255,0
"Male",61,1,3,0,"1-2 Year","Yes",30412,26,20,1
"Male",53,1,7,0,"1-2 Year","Yes",36507,26,14,1
"Female",47,1,11,0,"1-2 Year","No",2630,154,181,0
"Male",52,1,8,0,"1-2 Year","Yes",40468,124,199,1
"Female",21,1,50,1,"< 1 Year","No",27456,160,77,0
"Male",38,1,28,1,"1-2 Year","No",32093,152,285,0
"Male",79,1,45,0,"1-2 Year","Yes",21882,124,78,0
"Female",21,1,26,0,"< 1 Year","Yes",27698,160,186,0
"Female",42,1,28,0,"1-2 Year","Yes",56984,124,91,1
"Male",25,1,28,1,"< 1 Year","No",34706,152,34,0
"Male",53,1,28,0,"> 2 Years","Yes",49447,26,205,0
"Female",37,1,19,0,"1-2 Year","Yes",36227,26,159,1
"Female",45,1,21,0,"1-2 Year","Yes",35668,26,117,1
"Female",29,1,18,0,"< 1 Year","Yes",29746,124,144,1
"Female",25,1,10,1,"< 1 Year","No",22962,152,156,0
"Female",22,1,28,0,"1-2 Year","Yes",75238,124,20,1
"Male",73,1,28,1,"1-2 Year","No",38823,122,40,0
"Female",41,1,45,0,"1-2 Year","Yes",24892,152,160,1
"Male",51,1,2,0,"> 2 Years","Yes",31596,26,83,1
"Male",45,1,1,0,"1-2 Year","Yes",2630,124,54,1
"Female",24,1,8,1,"< 1 Year","No",52614,152,204,0
"Female",44,1,33,0,"1-2 Year","Yes",46357,26,195,1
"Male",58,1,28,0,"1-2 Year","Yes",62343,116,299,0
"Female",41,1,8,0,"1-2 Year","Yes",43947,26,254,0
"Female",33,1,28,0,"1-2 Year","No",33108,124,188,0
"Male",60,1,28,1,"1-2 Year","Yes",52679,25,289,0
"Male",22,1,15,0,"< 1 Year","Yes",30273,152,258,0
"Male",46,1,15,0,"1-2 Year","Yes",20347,26,70,1
"Female",38,1,28,0,"1-2 Year","Yes",34229,124,127,1
"Female",29,1,28,0,"1-2 Year","Yes",46889,124,106,1
"Female",29,1,8,1,"< 1 Year","No",44917,152,83,0
"Female",22,1,2,0,"< 1 Year","Yes",21512,152,34,0
"Male",46,1,35,0,"1-2 Year","Yes",2630,26,288,1
"Female",22,1,29,1,"< 1 Year","No",36269,152,145,0
"Male",63,1,39,0,"1-2 Year","Yes",43216,124,263,1
"Male",27,1,45,1,"< 1 Year","No",22649,152,249,0
"Female",41,1,28,0,"1-2 Year","Yes",34008,124,282,1
"Male",45,1,28,1,"1-2 Year","No",50357,26,278,0
"Female",45,1,28,0,"1-2 Year","Yes",31386,26,10,1
"Female",22,1,11,0,"< 1 Year","Yes",30579,160,295,0
"Male",26,1,30,0,"< 1 Year","Yes",33436,124,65,1
"Male",38,1,28,0,"1-2 Year","Yes",31992,124,284,1
"Female",48,1,8,0,"1-2 Year","Yes",40837,26,210,1
"Female",51,1,28,0,"1-2 Year","Yes",2630,158,119,1
"Male",36,1,46,0,"1-2 Year","Yes",27132,26,282,1
"Female",43,1,28,0,"> 2 Years","Yes",33312,124,19,0
"Female",43,1,28,0,"1-2 Year","Yes",50055,124,35,1
"Male",21,1,18,0,"< 1 Year","Yes",26264,152,149,0
"Male",49,1,7,0,"1-2 Year","Yes",52388,26,229,1
"Male",50,1,19,0,"1-2 Year","Yes",32873,124,88,1
"Female",27,1,37,0,"< 1 Year","Yes",32561,152,93,0
"Male",35,1,4,0,"1-2 Year","Yes",20739,163,278,1
"Female",74,1,28,0,"1-2 Year","Yes",2630,124,97,0
"Male",53,1,28,0,"1-2 Year","Yes",2630,26,56,1
"Male",48,1,28,0,"> 2 Years","Yes",38897,124,281,1
"Male",39,1,11,0,"1-2 Year","No",50178,156,190,0
"Female",23,1,27,0,"< 1 Year","Yes",31228,152,100,0
"Female",62,1,35,0,"1-2 Year","Yes",33866,154,137,1
"Male",58,1,28,0,"1-2 Year","Yes",24952,26,195,1
"Female",40,1,28,0,"1-2 Year","Yes",30760,157,162,0
"Female",25,1,36,1,"< 1 Year","No",31564,152,225,0
"Male",75,1,2,0,"1-2 Year","Yes",2630,156,187,1
"Female",23,1,8,1,"< 1 Year","No",34966,152,250,0
"Male",45,1,29,0,"1-2 Year","Yes",35899,124,64,1
"Female",28,1,18,0,"< 1 Year","Yes",2630,124,113,1
"Male",45,1,41,0,"1-2 Year","Yes",44129,26,28,1
"Female",51,1,20,0,"> 2 Years","Yes",2630,156,256,0
"Male",40,1,41,0,"1-2 Year","No",22547,124,169,1
"Female",43,1,28,0,"> 2 Years","Yes",30245,124,283,1
"Male",49,1,20,0,"> 2 Years","Yes",2630,26,34,1
"Male",26,1,28,0,"< 1 Year","Yes",47331,26,198,1
"Male",78,1,28,0,"1-2 Year","Yes",48929,122,82,0
"Male",35,1,10,0,"1-2 Year","Yes",2630,156,95,1
"Female",34,1,28,0,"1-2 Year","Yes",27402,26,15,1
"Male",48,1,8,0,"> 2 Years","Yes",53210,26,21,1
"Female",24,1,37,1,"< 1 Year","No",28783,152,249,0
"Female",33,1,28,0,"1-2 Year","Yes",61640,26,38,1
"Male",37,1,14,0,"1-2 Year","Yes",37534,124,177,1
"Female",45,1,11,0,"1-2 Year","Yes",2630,26,29,1
"Male",52,1,29,0,"1-2 Year","Yes",40618,124,140,0
"Female",29,1,33,0,"< 1 Year","Yes",37603,124,134,1
"Female",25,1,36,1,"< 1 Year","No",35614,152,288,0
"Female",46,1,28,0,"1-2 Year","No",2630,26,17,1
"Male",23,1,25,0,"< 1 Year","No",33390,152,195,0
"Male",47,1,8,0,"1-2 Year","Yes",67061,26,12,0
"Male",24,1,12,1,"< 1 Year","No",26774,152,216,0
"Male",48,1,28,0,"1-2 Year","Yes",30406,124,92,0
"Female",25,1,29,1,"< 1 Year","No",44530,152,205,0
"Male",42,1,11,0,"> 2 Years","Yes",31797,124,225,1
"Female",20,1,6,0,"< 1 Year","Yes",31074,156,287,0
"Male",27,1,36,1,"< 1 Year","Yes",2630,152,191,0
"Male",75,1,28,0,"1-2 Year","Yes",34655,26,46,0
"Male",53,1,48,0,"> 2 Years","Yes",2630,124,94,1
"Male",30,1,47,0,"1-2 Year","Yes",32862,154,124,1
"Male",58,1,38,0,"1-2 Year","Yes",32270,124,146,1
"Male",46,1,28,0,"1-2 Year","Yes",28824,26,232,0
"Male",60,1,7,1,"1-2 Year","No",2630,26,12,0
"Female",40,1,12,0,"1-2 Year","Yes",25844,154,258,1
"Male",55,1,14,0,"1-2 Year","Yes",23325,26,142,0
"Female",47,1,29,0,"1-2 Year","Yes",2630,157,119,1
"Male",60,1,28,0,"1-2 Year","Yes",76516,147,34,1
"Male",79,1,45,0,"1-2 Year","Yes",2630,124,150,0
"Male",64,1,28,0,"> 2 Years","Yes",44400,122,20,0
"Female",23,1,47,1,"< 1 Year","No",27386,152,272,0
"Male",32,1,27,0,"< 1 Year","Yes",36171,152,61,1
"Male",25,1,51,0,"< 1 Year","No",41916,152,175,0
"Male",25,1,30,0,"< 1 Year","Yes",2630,152,122,1
"Female",25,1,39,0,"< 1 Year","Yes",30301,152,34,0
"Male",22,1,50,1,"< 1 Year","No",37469,152,243,0
"Female",61,1,41,0,"1-2 Year","Yes",59576,136,53,1
"Female",42,1,28,0,"1-2 Year","Yes",33904,122,160,1
"Male",24,1,28,1,"< 1 Year","No",32845,152,49,0
"Female",22,1,41,0,"< 1 Year","Yes",41841,152,253,1
"Female",23,1,9,0,"< 1 Year","No",29067,160,292,0
"Female",23,1,11,1,"< 1 Year","No",29861,152,191,0
"Male",27,1,41,1,"< 1 Year","No",30397,152,287,0
"Male",46,1,33,0,"1-2 Year","Yes",2630,157,240,1
"Male",44,1,28,0,"1-2 Year","Yes",40974,124,20,0
"Female",40,1,38,0,"1-2 Year","Yes",43503,124,287,1
"Female",40,1,11,0,"1-2 Year","Yes",2630,157,84,1
"Male",42,1,19,0,"1-2 Year","Yes",33552,124,275,0
"Female",35,1,8,0,"1-2 Year","Yes",33443,55,107,1
"Female",47,1,13,0,"1-2 Year","Yes",28452,26,203,1
"Male",27,1,8,1,"< 1 Year","No",68987,152,240,0
"Female",48,1,41,0,"1-2 Year","Yes",45769,26,92,0
"Female",31,1,46,0,"1-2 Year","Yes",25417,124,193,1
"Male",21,1,33,1,"< 1 Year","No",33331,152,22,0
"Female",28,1,43,1,"< 1 Year","No",28797,152,47,0
"Female",23,1,50,0,"< 1 Year","Yes",34510,26,180,0
"Male",53,1,30,0,"> 2 Years","Yes",33138,124,225,0
"Female",44,1,28,0,"1-2 Year","Yes",40555,124,110,1
"Female",33,1,28,0,"< 1 Year","Yes",27323,124,218,1
"Female",51,1,28,0,"> 2 Years","Yes",37833,26,108,1
"Female",43,1,37,0,"1-2 Year","Yes",25665,124,254,1
"Female",62,1,33,0,"1-2 Year","Yes",49401,124,146,0
"Male",58,1,28,0,"> 2 Years","Yes",31392,124,209,1
"Female",22,1,28,0,"< 1 Year","Yes",35831,152,173,0
"Female",25,1,36,0,"< 1 Year","Yes",25081,152,77,0
"Male",30,1,28,0,"< 1 Year","Yes",61600,156,55,1
"Female",21,1,3,0,"< 1 Year","Yes",16556,152,293,1
"Male",23,1,9,0,"< 1 Year","Yes",42894,152,283,1
"Male",56,1,28,0,"1-2 Year","Yes",63508,26,163,1
"Female",25,1,3,0,"< 1 Year","No",33259,152,275,0
"Male",55,1,2,0,"1-2 Year","Yes",31028,124,258,1
"Male",42,1,0,0,"1-2 Year","Yes",2630,124,223,1
"Female",24,1,50,1,"< 1 Year","No",40358,152,198,0
"Male",59,1,24,0,"1-2 Year","Yes",33743,26,54,1
"Male",49,1,29,0,"1-2 Year","Yes",40118,26,106,1
"Male",57,1,28,0,"1-2 Year","Yes",60189,24,158,1
"Female",48,1,28,0,"1-2 Year","Yes",2630,124,68,1
"Female",53,1,50,0,"1-2 Year","Yes",36377,124,249,0
"Female",48,1,18,0,"1-2 Year","Yes",19663,26,257,1
"Male",40,1,46,1,"1-2 Year","No",30902,11,104,0
"Female",45,1,28,0,"1-2 Year","Yes",35204,26,96,1
"Female",20,1,44,0,"< 1 Year","Yes",39883,160,92,0
"Female",22,1,8,1,"< 1 Year","No",39912,152,223,0
"Male",38,1,29,0,"1-2 Year","Yes",2630,124,162,1
"Male",24,1,41,0,"< 1 Year","No",23545,152,235,1
"Male",48,1,25,0,"1-2 Year","Yes",28080,124,81,0
"Male",23,1,15,0,"1-2 Year","Yes",27308,124,276,1
"Female",28,1,35,1,"< 1 Year","No",35463,152,248,0
"Female",49,1,28,0,"1-2 Year","Yes",32270,26,165,1
"Female",31,1,28,1,"< 1 Year","No",2630,152,244,0
"Male",59,1,22,0,"1-2 Year","Yes",30955,26,71,1
"Male",35,1,31,0,"1-2 Year","No",2630,26,179,0
"Female",49,1,8,1,"1-2 Year","No",31296,26,229,0
"Male",38,1,8,0,"1-2 Year","Yes",2630,26,123,1
"Male",45,1,6,0,"1-2 Year","Yes",26217,26,258,1
"Female",27,1,17,1,"< 1 Year","No",35535,152,277,0
"Male",25,1,8,1,"< 1 Year","No",59447,152,92,0
"Female",48,1,28,0,"< 1 Year","Yes",32474,26,108,1
"Male",42,1,47,0,"1-2 Year","Yes",39163,124,33,0
"Male",48,1,28,0,"1-2 Year","Yes",43267,26,287,1
"Male",40,1,50,1,"1-2 Year","No",31506,18,219,0
"Male",74,1,46,0,"> 2 Years","Yes",30990,26,141,0
"Female",42,1,18,0,"> 2 Years","Yes",2630,26,292,1
"Male",42,1,37,1,"1-2 Year","No",31584,152,267,0
"Male",53,1,28,0,"1-2 Year","Yes",71962,26,289,1
"Female",40,1,28,0,"1-2 Year","Yes",34304,122,104,1
"Female",23,1,28,0,"< 1 Year","Yes",2630,26,139,1
"Male",45,1,50,1,"1-2 Year","No",36882,124,224,0
"Female",23,1,17,1,"< 1 Year","No",39418,152,233,0
"Female",44,1,31,0,"1-2 Year","Yes",2630,155,158,1
"Male",46,1,28,0,"1-2 Year","Yes",30820,124,137,1
"Female",40,1,28,1,"1-2 Year","No",38702,124,132,0
"Male",38,1,30,0,"1-2 Year","Yes",31562,26,152,1
"Male",60,1,28,0,"1-2 Year","No",48093,26,112,0
"Male",30,1,28,0,"< 1 Year","Yes",72421,152,23,1
"Female",40,1,28,1,"1-2 Year","No",42851,25,246,0
"Female",45,1,41,0,"1-2 Year","Yes",2630,26,149,1
"Male",31,1,45,0,"1-2 Year","Yes",2630,154,136,1
"Female",60,1,28,0,"> 2 Years","Yes",41647,26,135,0
"Female",63,1,29,0,"1-2 Year","Yes",44765,124,35,1
"Male",53,1,1,1,"1-2 Year","No",2630,124,233,0
"Male",51,1,8,0,"1-2 Year","Yes",33577,124,119,1
"Female",29,1,50,1,"< 1 Year","No",27154,152,275,0
"Female",35,1,28,0,"1-2 Year","Yes",22138,124,87,1
"Male",33,1,41,0,"< 1 Year","Yes",53258,26,90,1
"Male",76,1,33,0,"1-2 Year","Yes",37113,26,149,0
"Male",43,1,28,0,"1-2 Year","Yes",54289,124,63,1
"Female",48,1,28,1,"1-2 Year","No",50939,26,130,0
"Male",52,1,41,0,"1-2 Year","Yes",48289,124,17,1
"Male",35,1,46,1,"1-2 Year","No",17599,152,190,0
"Female",46,1,20,0,"1-2 Year","No",2630,124,167,0
"Male",45,1,28,0,"> 2 Years","Yes",49589,124,287,1
"Male",56,1,48,0,"1-2 Year","Yes",2630,15,81,1
"Male",50,1,33,0,"1-2 Year","Yes",30443,154,269,0
"Male",58,1,8,0,"1-2 Year","Yes",40008,26,127,1
"Female",40,1,24,0,"1-2 Year","Yes",2630,156,243,1
"Male",24,1,4,1,"< 1 Year","No",2630,160,279,0
"Male",46,1,35,0,"1-2 Year","Yes",32683,26,48,1
"Female",37,1,28,0,"1-2 Year","Yes",50110,26,205,1
"Male",52,1,30,1,"1-2 Year","No",29463,26,41,0
"Female",72,1,36,0,"1-2 Year","Yes",38188,124,37,0
"Male",21,1,35,1,"< 1 Year","No",113857,152,129,0
"Female",26,1,16,1,"< 1 Year","No",22152,152,137,0
"Female",47,1,15,0,"1-2 Year","No",2630,156,28,0
"Male",48,1,49,0,"1-2 Year","Yes",29726,154,184,1
"Male",22,1,30,1,"< 1 Year","No",44613,152,208,0
"Female",42,1,28,0,"1-2 Year","Yes",46754,26,256,1
"Female",26,1,28,1,"< 1 Year","No",44196,152,160,0
"Male",54,1,20,1,"1-2 Year","No",2630,124,136,0
"Male",46,1,33,0,"1-2 Year","Yes",2630,124,167,1
"Female",43,1,33,0,"1-2 Year","Yes",2630,156,20,1
"Male",48,1,28,0,"> 2 Years","Yes",44351,26,298,1
"Female",35,1,34,0,"1-2 Year","No",27662,124,68,0
"Male",39,1,41,0,"1-2 Year","Yes",35891,124,264,1
"Female",21,1,36,1,"< 1 Year","No",36280,152,227,0
"Female",22,1,27,0,"< 1 Year","Yes",26673,152,229,0
"Female",32,1,11,1,"< 1 Year","No",2630,152,49,0
"Male",41,1,23,0,"1-2 Year","Yes",2630,157,182,0
"Male",49,1,4,0,"1-2 Year","Yes",25513,26,193,1
"Male",24,1,29,0,"< 1 Year","Yes",41357,152,269,1
"Female",65,1,28,0,"> 2 Years","Yes",2630,52,178,1
"Female",24,1,28,0,"< 1 Year","Yes",28920,152,208,1
"Male",28,1,21,0,"< 1 Year","Yes",2630,152,225,0
"Female",52,1,28,0,"1-2 Year","Yes",28533,122,240,1
"Male",66,1,28,0,"1-2 Year","Yes",58320,26,93,0
"Female",21,1,46,0,"< 1 Year","Yes",37800,152,22,1
"Female",58,1,28,0,"1-2 Year","Yes",29529,26,293,1
"Female",62,1,28,0,"1-2 Year","Yes",38911,26,215,1
"Female",28,1,33,0,"< 1 Year","Yes",28098,152,239,1
"Male",36,1,41,1,"1-2 Year","No",37327,152,78,0
"Male",36,1,28,0,"1-2 Year","Yes",46558,124,165,1
"Female",44,1,28,0,"1-2 Year","Yes",24542,122,97,1
"Male",43,1,41,0,"1-2 Year","Yes",33621,12,210,1
"Male",36,1,28,0,"1-2 Year","Yes",2630,124,217,1
"Male",45,1,28,0,"1-2 Year","No",84268,124,238,0
"Male",42,1,8,0,"1-2 Year","Yes",55568,124,54,0
"Male",56,1,50,0,"1-2 Year","No",51802,26,76,0
"Female",35,1,28,0,"1-2 Year","Yes",46463,26,266,0
"Male",35,1,30,0,"1-2 Year","No",24274,124,186,1
"Male",33,1,28,0,"1-2 Year","Yes",50936,124,231,1
"Female",63,1,28,0,"1-2 Year","Yes",50460,124,53,1
"Male",22,1,30,0,"< 1 Year","Yes",31140,152,274,0
"Male",46,1,3,0,"1-2 Year","Yes",25801,26,15,0
"Female",51,1,28,0,"1-2 Year","Yes",46160,26,253,1
"Female",44,1,28,0,"1-2 Year","Yes",28409,26,92,1
"Female",29,1,46,1,"< 1 Year","No",23823,152,139,0
"Female",50,1,28,0,"1-2 Year","Yes",29755,26,26,1
"Female",25,1,13,1,"< 1 Year","No",21540,152,92,0
"Male",38,1,28,0,"1-2 Year","Yes",2630,124,230,1
"Male",47,1,13,0,"1-2 Year","Yes",32399,124,69,1
"Male",46,1,31,1,"1-2 Year","No",2630,124,264,0
"Male",43,1,39,0,"1-2 Year","Yes",30101,124,242,1
"Female",41,1,28,0,"1-2 Year","Yes",36380,124,292,0
"Female",45,1,42,0,"1-2 Year","Yes",29690,26,80,0
"Female",62,1,3,1,"1-2 Year","Yes",2630,30,112,0
"Female",24,1,29,1,"< 1 Year","No",45266,152,62,0
"Female",25,1,15,0,"< 1 Year","Yes",2630,152,254,0
"Male",72,1,28,0,"1-2 Year","Yes",38011,26,143,1
"Female",51,1,28,0,"> 2 Years","Yes",45083,124,167,0
"Female",58,1,28,0,"1-2 Year","Yes",2630,157,40,1
"Female",56,1,28,0,"1-2 Year","Yes",97523,26,122,1
"Female",21,1,12,1,"< 1 Year","No",21724,152,240,0
"Female",22,1,5,0,"< 1 Year","Yes",31447,152,94,1
"Male",63,1,47,0,"1-2 Year","Yes",25917,26,163,1
"Male",39,1,8,0,"1-2 Year","Yes",40140,26,93,0
"Female",33,1,28,0,"1-2 Year","Yes",85467,124,109,1
"Male",38,1,41,0,"1-2 Year","Yes",31633,124,211,1
"Male",49,1,18,0,"1-2 Year","Yes",34817,26,296,1
"Female",22,1,34,0,"< 1 Year","Yes",26764,152,118,1
"Female",35,1,30,0,"1-2 Year","Yes",34922,156,252,1
"Male",44,1,33,0,"1-2 Year","Yes",2630,32,62,1
"Male",36,1,26,0,"1-2 Year","Yes",35954,22,265,1
"Male",34,1,41,0,"1-2 Year","Yes",2630,157,275,1
"Female",34,1,28,0,"1-2 Year","Yes",34902,26,206,1
"Male",41,1,36,1,"1-2 Year","No",35540,26,182,0
"Male",62,1,15,0,"> 2 Years","Yes",36580,124,291,1
"Female",72,1,8,0,"1-2 Year","Yes",2630,30,165,0
"Female",41,1,12,0,"1-2 Year","Yes",24434,26,144,1
"Male",56,1,28,1,"1-2 Year","No",43090,26,108,0
"Female",40,1,14,0,"1-2 Year","Yes",27159,26,148,1
"Female",33,1,39,0,"< 1 Year","Yes",38717,124,109,1
"Female",42,1,10,1,"1-2 Year","No",2630,152,190,0
"Male",41,1,47,0,"1-2 Year","Yes",37694,124,32,1
"Female",36,1,28,0,"1-2 Year","Yes",29200,152,148,1
"Female",24,1,8,1,"< 1 Year","No",42539,152,60,0
"Female",47,1,8,0,"1-2 Year","Yes",2630,124,162,1
"Female",25,1,1,1,"< 1 Year","No",2630,152,240,0
"Female",45,1,46,1,"1-2 Year","No",44293,26,235,0
"Male",23,1,4,1,"1-2 Year","Yes",24194,156,268,0
"Female",24,1,32,1,"< 1 Year","No",33220,152,84,0
"Female",40,1,29,0,"1-2 Year","Yes",36005,124,264,1
"Male",66,1,28,0,"1-2 Year","Yes",52517,26,242,0
"Male",31,1,28,0,"1-2 Year","Yes",37124,154,75,1
"Female",24,1,15,0,"< 1 Year","Yes",44601,152,254,0
"Female",51,1,28,0,"1-2 Year","Yes",39224,157,53,1
"Male",43,1,28,0,"1-2 Year","Yes",50598,26,152,1
"Male",24,1,35,0,"1-2 Year","Yes",29685,124,162,1
"Female",27,1,28,1,"< 1 Year","No",31237,152,37,0
"Male",42,1,28,0,"1-2 Year","Yes",37597,124,31,0
"Female",40,1,28,0,"1-2 Year","Yes",45275,26,168,1
"Male",49,1,3,0,"1-2 Year","Yes",29675,124,109,1
"Male",54,1,28,0,"> 2 Years","Yes",48326,26,149,1
"Female",25,1,8,1,"< 1 Year","No",26420,152,29,0
"Male",72,1,28,0,"> 2 Years","Yes",54877,124,52,1
"Female",29,1,28,1,"< 1 Year","No",42914,152,205,0
"Male",27,1,45,1,"< 1 Year","No",19956,152,164,0
"Female",25,1,47,0,"< 1 Year","No",2630,26,46,0
