"Gender","Age","Driving_License","Region_Code","Previously_Insured","Vehicle_Age","Vehicle_Damage","Annual_Premium","Policy_Sales_Channel","Vintage","Response"
"Male",47,1,28,0,"1-2 Year","Yes",39834,26,29,1
"Female",71,1,28,0,"1-2 Year","Yes",52047,26,169,0
"Male",48,1,28,0,"1-2 Year","Yes",30153,124,39,1
"Male",41,1,15,0,"1-2 Year","Yes",34501,26,140,1
"Female",25,1,28,1,"< 1 Year","No",34654,152,23,0
"Male",65,1,30,1,"1-2 Year","No",21128,124,11,0
"Male",38,1,28,1,"1-2 Year","No",45567,124,216,0
"Male",50,1,28,0,"1-2 Year","Yes",44867,124,288,1
"Male",47,1,28,0,"1-2 Year","Yes",37800,122,236,1
"Female",40,1,41,0,"1-2 Year","Yes",2630,157,174,0
"Male",63,1,41,0,"> 2 Years","Yes",37240,26,210,0
"Male",43,1,28,0,"> 2 Years","Yes",336395,26,201,1
"Female",42,1,28,0,"1-2 Year","Yes",44734,26,219,1
"Female",24,1,28,1,"< 1 Year","No",27505,152,77,0
"Female",74,1,28,1,"1-2 Year","No",36557,124,177,0
"Female",25,1,28,1,"< 1 Year","No",27912,152,150,0
"Male",50,1,28,0,"1-2 Year","Yes",42910,13,195,1
"Male",53,1,28,0,"1-2 Year","Yes",2630,124,63,1
"Male",40,1,28,0,"> 2 Years","Yes",33395,122,102,0
"Male",57,1,28,0,"1-2 Year","Yes",45428,124,59,0
"Female",69,1,28,0,"1-2 Year","Yes",37660,26,283,0
"Male",54,1,28,0,"1-2 Year","Yes",31870,26,147,1
"Male",47,1,28,0,"1-2 Year","Yes",2630,26,115,1
"Female",45,1,28,0,"1-2 Year","Yes",43905,124,231,1
"Female",48,1,28,0,"1-2 Year","Yes",40943,26,243,1
"Male",71,1,28,0,"> 2 Years","Yes",52614,26,97,1
"Male",23,1,12,0,"< 1 Year","Yes",29744,151,227,0
"Male",22,1,47,0,"< 1 Year","Yes",46685,26,182,0
"Male",44,1,28,0,"1-2 Year","Yes",58564,26,11,1
"Male",27,1,8,0,"1-2 Year","Yes",37892,154,154,1
"Male",30,1,8,1,"< 1 Year","No",27551,152,254,0
"Male",52,1,11,0,"1-2 Year","Yes",2630,26,164,0
"Male",42,1,39,1,"1-2 Year","No",44793,26,142,0
"Male",64,1,28,0,"1-2 Year","Yes",66683,122,236,1
"Male",39,1,8,0,"1-2 Year","Yes",54413,26,188,1
"Male",31,1,8,0,"1-2 Year","Yes",2630,124,187,1
"Male",50,1,33,0,"1-2 Year","Yes",39753,138,191,1
"Male",54,1,28,0,"> 2 Years","Yes",28640,122,73,1
"Female",21,1,47,0,"< 1 Year","Yes",2630,156,162,0
"Female",45,1,29,0,"1-2 Year","Yes",2630,26,201,0
"Female",29,1,28,1,"< 1 Year","No",43484,152,51,0
"Male",20,1,37,0,"< 1 Year","Yes",23684,160,224,0
"Female",24,1,41,1,"< 1 Year","No",41973,152,37,0
"Female",46,1,28,0,"1-2 Year","Yes",36046,124,258,1
"Male",22,1,30,1,"< 1 Year","No",30024,152,22,0
"Male",48,1,4,0,"1-2 Year","Yes",2630,157,152,1
"Female",24,1,28,0,"< 1 Year","Yes",65680,156,166,0
"Male",24,1,36,0,"< 1 Year","Yes",48838,160,297,0
"Male",49,1,21,0,"1-2 Year","No",26677,156,209,0
"Male",48,1,13,0,"1-2 Year","Yes",31302,124,259,1
"Male",36,1,28,0,"1-2 Year","Yes",52712,26,49,1
"Female",43,1,41,0,"1-2 Year","Yes",36650,124,245,1
"Male",35,1,36,0,"1-2 Year","No",32950,163,269,0
"Female",23,1,15,1,"< 1 Year","No",20649,152,267,0
"Female",39,1,39,0,"1-2 Year","Yes",35515,26,138,1
"Male",24,1,11,1,"< 1 Year","No",30350,152,65,0
"Female",52,1,29,0,"1-2 Year","Yes",71821,124,264,0
"Male",43,1,28,1,"1-2 Year","No",2630,26,116,0
"Male",33,1,28,0,"1-2 Year","Yes",53702,122,138,0
"Female",30,1,46,0,"1-2 Year","Yes",21340,152,136,1
"Female",46,1,28,0,"> 2 Years","Yes",35021,122,299,1
"Male",49,1,11,0,"1-2 Year","Yes",28837,26,124,1
"Male",25,1,6,0,"< 1 Year","Yes",32350,152,279,0
"Male",36,1,19,0,"1-2 Year","Yes",30123,26,24,1
"Male",24,1,2,0,"< 1 Year","Yes",52839,152,64,0
"Female",59,1,16,1,"1-2 Year","No",2630,152,228,0
"Female",71,1,36,1,"1-2 Year","No",34689,26,101,0
"Female",27,1,50,0,"< 1 Year","No",2630,160,210,0
"Male",55,1,39,0,"1-2 Year","Yes",2630,26,203,1
"Male",39,1,28,0,"1-2 Year","Yes",34296,157,77,0
"Female",40,1,15,0,"1-2 Year","Yes",38780,163,217,1
"Male",45,1,28,0,"1-2 Year","Yes",34910,124,88,1
"Female",24,1,14,1,"< 1 Year","No",31219,152,216,0
"Male",56,1,29,0,"1-2 Year","No",2630,124,270,0
"Female",50,1,50,0,"1-2 Year","Yes",33845,124,178,0
"Male",54,1,46,1,"1-2 Year","No",37957,26,72,0
"Male",56,1,8,0,"1-2 Year","Yes",2630,156,40,0
"Male",60,1,0,0,"1-2 Year","Yes",2630,122,269,0
"Female",41,1,28,0,"1-2 Year","Yes",34972,122,279,1
"Female",22,1,41,0,"< 1 Year","Yes",36468,163,25,1
"Female",42,1,8,1,"1-2 Year","No",40638,26,224,0
"Male",57,1,50,1,"1-2 Year","No",14493,30,251,0
"Female",21,1,36,0,"< 1 Year","Yes",27538,152,153,0
"Male",24,1,12,1,"< 1 Year","No",28057,152,69,0
"Male",70,1,28,1,"1-2 Year","No",41692,26,82,0
"Male",20,1,28,0,"1-2 Year","Yes",2630,156,205,1
"Female",26,1,25,1,"< 1 Year","No",25687,152,202,0
"Male",73,1,28,0,"1-2 Year","Yes",28962,59,262,1
"Male",42,1,24,0,"1-2 Year","Yes",23290,154,27,1
"Female",62,1,8,0,"1-2 Year","Yes",44371,154,264,0
"Male",20,1,2,1,"< 1 Year","No",24978,160,98,0
"Male",36,1,7,0,"1-2 Year","Yes",2630,124,59,0
"Female",26,1,29,1,"< 1 Year","No",40443,152,160,0
"Male",68,1,18,0,"1-2 Year","Yes",33765,124,238,1
"Male",60,1,21,1,"1-2 Year","No",27333,26,262,0
"Male",68,1,28,0,"> 2 Years","Yes",2630,156,276,1
"Male",62,1,28,1,"1-2 Year","No",59386,30,188,0
"Female",48,1,40,0,"1-2 Year","Yes",2630,156,73,0
"Female",43,1,28,0,"1-2 Year","Yes",2630,155,193,1
"Female",39,1,28,0,"1-2 Year","No",2630,26,155,1
"Male",39,1,28,0,"1-2 Year","Yes",31657,154,71,0
"Female",45,1,28,0,"1-2 Year","Yes",36375,124,115,1
"Male",31,1,41,0,"< 1 Year","Yes",30502,124,283,1
"Male",54,1,28,0,"1-2 Year","Yes",49820,26,203,1
"Female",40,1,28,0,"1-2 Year","Yes",54177,124,266,1
"Female",29,1,46,0,"1-2 Year","Yes",21895,124,71,1
"Female",24,1,41,1,"< 1 Year","No",25256,152,44,0
"Female",26,1,36,1,"< 1 Year","No",20911,152,49,0
"Male",44,1,21,0,"1-2 Year","Yes",27741,124,265,0
"Male",23,1,50,0,"< 1 Year","Yes",37488,160,267,0
"Female",26,1,3,0,"< 1 Year","Yes",2630,163,52,1
"Male",72,1,20,0,"1-2 Year","No",2630,26,51,0
"Male",79,1,8,0,"1-2 Year","No",37100,26,61,0
"Female",30,1,28,0,"1-2 Year","Yes",43357,122,87,1
"Female",41,1,45,0,"1-2 Year","Yes",2630,156,270,1
"Female",60,1,28,0,"1-2 Year","Yes",39732,122,218,1
"Female",24,1,14,1,"< 1 Year","No",31597,152,83,0
"Male",34,1,36,0,"1-2 Year","Yes",2630,156,214,1
"Female",69,1,11,0,"1-2 Year","Yes",28931,120,294,0
"Male",69,1,14,0,"1-2 Year","Yes",36259,26,136,1
"Male",50,1,28,1,"1-2 Year","No",37696,122,18,0
"Female",22,1,32,1,"< 1 Year","No",31413,152,244,0
"Female",23,1,7,1,"< 1 Year","No",30463,160,92,0
"Female",23,1,8,1,"< 1 Year","No",23669,151,43,0
"Male",45,1,8,1,"1-2 Year","No",43325,122,89,0
"Female",24,1,46,0,"< 1 Year","Yes",21722,152,68,0
"Female",43,1,28,0,"1-2 Year","Yes",44113,31,160,1
"Male",40,1,28,0,"1-2 Year","Yes",28496,42,172,0
"Female",42,1,46,1,"1-2 Year","No",28971,152,83,0
"Female",41,1,45,0,"1-2 Year","Yes",24892,152,160,1
"Female",24,1,35,0,"< 1 Year","Yes",2630,163,210,1
"Male",23,1,36,0,"< 1 Year","Yes",39079,152,254,0
"Male",31,1,8,0,"< 1 Year","Yes",45686,124,66,1
"Female",44,1,28,0,"1-2 Year","Yes",56991,26,37,1
"Male",24,1,8,1,"< 1 Year","No",38809,152,61,0
"Male",52,1,11,0,"1-2 Year","Yes",2630,124,88,1
"Female",26,1,28,0,"1-2 Year","Yes",33562,26,81,0
"Male",27,1,37,1,"< 1 Year","No",2630,160,219,0
"Male",46,1,35,0,"1-2 Year","Yes",36579,124,70,1
"Male",35,1,36,1,"1-2 Year","No",21783,152,56,0
"Female",37,1,1,0,"1-2 Year","Yes",2630,26,179,1
"Male",79,1,47,1,"1-2 Year","No",40950,26,207,0
"Male",33,1,8,0,"< 1 Year","Yes",20120,26,24,1
"Male",62,1,8,0,"1-2 Year","Yes",46453,124,19,0
"Male",41,1,28,0,"1-2 Year","Yes",65299,122,76,0
"Male",42,1,28,0,"1-2 Year","Yes",45636,26,257,1
"Female",58,1,28,0,"1-2 Year","No",35541,24,107,0
"Male",47,1,28,0,"1-2 Year","Yes",41999,26,17,1
"Male",21,1,30,0,"< 1 Year","Yes",29960,160,32,0
"Male",54,1,31,0,"> 2 Years","Yes",2630,157,29,0
"Female",37,1,28,1,"1-2 Year","No",54073,26,177,0
"Female",53,1,50,0,"1-2 Year","Yes",32297,26,170,0
"Male",44,1,23,0,"1-2 Year","Yes",29703,124,196,1
"Female",46,1,28,0,"1-2 Year","Yes",56228,124,162,1
"Male",24,1,30,0,"< 1 Year","No",2630,160,188,1
"Male",40,1,41,0,"1-2 Year","Yes",38100,124,59,1
"Male",34,1,28,1,"1-2 Year","No",32434,124,44,0
"Female",29,1,46,1,"< 1 Year","No",37683,160,108,0
"Male",21,1,28,1,"< 1 Year","No",41078,160,111,0
"Male",58,1,28,0,"1-2 Year","Yes",43790,25,273,0
"Female",23,1,3,1,"< 1 Year","No",26409,151,36,0
"Male",24,1,50,1,"< 1 Year","No",40445,152,31,0
"Female",21,1,27,0,"< 1 Year","No",2630,160,218,0
"Male",63,1,48,0,"> 2 Years","Yes",2630,15,110,1
"Female",45,1,6,0,"1-2 Year","Yes",34847,26,212,1
"Female",36,1,28,0,"1-2 Year","Yes",37497,124,27,1
"Male",32,1,7,0,"< 1 Year","Yes",35435,124,212,1
"Male",53,1,19,0,"1-2 Year","Yes",36139,124,156,1
"Male",22,1,50,0,"< 1 Year","Yes",32022,152,147,0
"Male",40,1,11,0,"1-2 Year","Yes",33201,26,65,1
"Male",41,1,35,1,"1-2 Year","No",2630,124,116,0
"Male",54,1,14,0,"1-2 Year","Yes",21332,26,141,1
"Male",20,1,32,0,"< 1 Year","Yes",31555,160,277,0
"Male",22,1,28,0,"< 1 Year","Yes",35790,26,157,1
"Male",28,1,46,1,"< 1 Year","No",25832,152,104,0
"Male",53,1,28,0,"1-2 Year","Yes",25992,26,17,0
"Male",25,1,13,0,"< 1 Year","No",35043,152,217,0
"Male",35,1,28,1,"1-2 Year","No",39173,124,224,0
"Male",39,1,46,0,"1-2 Year","Yes",28978,156,133,1
"Female",34,1,50,0,"< 1 Year","Yes",33800,124,77,1
"Male",35,1,28,1,"1-2 Year","Yes",33045,150,123,1
"Female",48,1,28,0,"1-2 Year","Yes",57553,26,193,1
"Male",49,1,29,0,"1-2 Year","Yes",25590,124,255,1
"Male",42,1,40,0,"1-2 Year","Yes",29192,124,135,0
"Female",20,1,46,1,"< 1 Year","No",29189,160,219,0
"Female",37,1,8,0,"1-2 Year","Yes",44199,26,249,1
"Male",53,1,46,0,"> 2 Years","Yes",39128,11,215,0
"Female",46,1,28,0,"1-2 Year","Yes",41783,29,48,1
"Male",29,1,46,0,"1-2 Year","Yes",24186,163,183,1
"Male",43,1,28,0,"1-2 Year","Yes",38707,124,292,0
"Male",64,1,15,1,"1-2 Year","No",39824,26,190,0
"Female",52,1,28,0,"1-2 Year","Yes",50980,60,262,1
"Female",45,1,28,0,"1-2 Year","Yes",42292,124,42,1
"Male",37,1,28,0,"1-2 Year","Yes",2630,124,267,1
"Male",43,1,30,0,"1-2 Year","Yes",2630,163,23,0
"Female",44,1,16,0,"1-2 Year","Yes",23685,26,263,1
"Male",31,1,16,0,"< 1 Year","Yes",34435,152,241,0
"Male",46,1,28,1,"1-2 Year","No",50120,26,261,0
"Female",75,1,31,1,"1-2 Year","No",2630,26,236,0
"Male",24,1,46,1,"< 1 Year","No",47557,152,63,0
"Male",32,1,30,0,"1-2 Year","Yes",28305,26,98,1
"Male",66,1,28,1,"1-2 Year","Yes",54816,26,115,0
"Male",30,1,6,0,"< 1 Year","Yes",16232,152,45,1
"Male",23,1,15,0,"< 1 Year","Yes",32293,152,98,0
"Male",24,1,35,1,"< 1 Year","No",31775,152,118,0
"Female",48,1,28,0,"1-2 Year","Yes",50926,26,68,1
"Male",45,1,8,0,"1-2 Year","Yes",27780,124,164,1
"Female",48,1,9,1,"1-2 Year","No",29879,26,172,0
"Female",39,1,39,0,"1-2 Year","Yes",48144,26,87,1
"Female",53,1,45,1,"1-2 Year","No",26492,152,161,0
"Male",42,1,28,0,"1-2 Year","Yes",31782,124,269,1
"Male",36,1,8,0,"1-2 Year","Yes",34407,124,59,1
"Male",38,1,46,0,"1-2 Year","Yes",30839,124,240,1
"Male",40,1,36,0,"1-2 Year","No",2630,156,122,1
"Male",53,1,41,0,"> 2 Years","Yes",38140,26,49,1
"Male",53,1,30,1,"1-2 Year","No",2630,26,208,0
"Female",31,1,21,0,"< 1 Year","Yes",27981,152,150,1
"Male",20,1,47,0,"< 1 Year","Yes",37974,160,34,0
"Female",22,1,28,0,"< 1 Year","Yes",34922,124,79,0
"Male",51,1,47,0,"1-2 Year","Yes",2630,26,180,0
"Male",23,1,46,0,"< 1 Year","Yes",41011,124,99,0
"Male",35,1,46,0,"1-2 Year","Yes",37264,60,179,1
"Female",42,1,8,0,"1-2 Year","Yes",44423,124,55,1
"Male",23,1,46,1,"< 1 Year","No",30845,152,294,0
"Male",64,1,28,0,"1-2 Year","Yes",20747,24,33,1
"Female",43,1,41,0,"1-2 Year","Yes",2630,124,287,1
"Male",33,1,8,0,"< 1 Year","Yes",31158,124,45,0
"Male",72,1,28,0,"1-2 Year","Yes",60756,26,158,1
"Female",50,1,3,0,"1-2 Year","Yes",29242,122,279,1
"Female",25,1,16,0,"< 1 Year","No",2630,152,280,0
"Male",51,1,28,0,"1-2 Year","Yes",47542,13,83,1
"Male",33,1,28,0,"< 1 Year","Yes",2630,26,247,1
"Male",53,1,28,0,"1-2 Year","Yes",29388,26,39,1
"Male",60,1,3,1,"1-2 Year","No",2630,30,281,0
"Male",41,1,35,0,"1-2 Year","Yes",31444,124,147,1
"Female",44,1,8,1,"1-2 Year","No",62207,26,242,0
"Female",35,1,15,0,"1-2 Year","Yes",2630,154,242,1
"Female",43,1,28,0,"1-2 Year","Yes",50584,124,51,0
"Male",71,0,28,0,"1-2 Year","Yes",25169,124,83,0
"Female",21,1,8,0,"< 1 Year","No",23673,160,105,0
"Male",38,1,28,0,"1-2 Year","Yes",50691,122,17,1
"Female",25,1,3,0,"< 1 Year","Yes",28954,152,26,1
"Female",22,1,34,0,"< 1 Year","Yes",33449,152,179,0
"Female",35,1,30,0,"1-2 Year","Yes",28108,152,228,1
"Male",55,1,14,0,"1-2 Year","Yes",23325,26,142,0
"Male",56,1,8,0,"> 2 Years","Yes",49774,124,260,1
"Male",46,1,28,0,"1-2 Year","Yes",39899,26,261,0
"Male",44,1,28,0,"1-2 Year","Yes",53699,157,10,1
"Female",25,1,32,1,"< 1 Year","No",26972,152,215,0
"Male",41,1,28,0,"> 2 Years","Yes",2630,26,71,1
"Male",46,1,28,0,"1-2 Year","Yes",40050,26,13,1
"Male",42,1,41,0,"1-2 Year","Yes",32476,124,204,1
"Male",51,1,46,0,"1-2 Year","Yes",29203,124,249,1
"Female",42,1,3,0,"1-2 Year","Yes",25851,124,106,0
"Male",27,1,9,1,"< 1 Year","No",28673,152,120,0
"Male",24,1,27,0,"< 1 Year","Yes",31570,151,96,1
"Female",28,1,8,1,"< 1 Year","No",34299,152,31,0
"Female",58,1,28,0,"1-2 Year","Yes",34415,124,11,0
"Male",38,1,21,0,"1-2 Year","Yes",26968,157,23,1
"Male",44,1,28,1,"1-2 Year","Yes",52895,26,242,0
"Female",46,1,28,0,"> 2 Years","Yes",33544,26,50,1
"Male",25,1,22,1,"< 1 Year","No",29489,152,280,0
"Female",33,1,3,0,"1-2 Year","Yes",32083,124,34,1
"Male",73,1,28,1,"1-2 Year","No",56566,122,233,0
"Female",45,1,28,0,"1-2 Year","Yes",32016,124,218,1
"Male",24,1,16,1,"< 1 Year","No",2630,152,166,0
"Male",25,1,38,1,"< 1 Year","No",27100,152,114,0
"Male",50,0,28,0,"1-2 Year","Yes",31564,26,43,1
"Male",23,1,50,0,"< 1 Year","Yes",33120,152,196,0
"Male",71,1,35,0,"1-2 Year","Yes",2630,26,47,1
"Male",60,1,11,0,"1-2 Year","Yes",40513,124,65,1
"Male",53,1,28,1,"1-2 Year","No",38528,157,246,0
"Male",47,1,14,0,"1-2 Year","Yes",28524,124,44,1
"Female",31,1,29,0,"1-2 Year","Yes",2630,156,182,1
"Female",34,1,35,0,"< 1 Year","Yes",27401,151,170,1
"Female",46,1,28,0,"1-2 Year","Yes",44223,122,19,1
"Female",27,1,28,0,"1-2 Year","Yes",34563,156,85,1
"Female",22,1,28,0,"< 1 Year","No",44448,152,21,0
"Male",21,1,50,0,"< 1 Year","Yes",38538,160,140,0
"Female",23,1,41,0,"< 1 Year","Yes",29962,152,196,1
"Female",23,1,28,1,"< 1 Year","No",39019,152,65,0
"Female",26,1,45,1,"< 1 Year","No",30095,152,204,0
"Male",29,1,36,1,"< 1 Year","No",2630,152,270,0
"Female",68,1,16,1,"1-2 Year","No",20247,151,127,0
"Male",46,1,8,0,"1-2 Year","Yes",2630,154,30,1
"Male",24,1,45,0,"< 1 Year","Yes",34013,160,55,0
"Female",39,1,41,0,"1-2 Year","Yes",30989,26,31,1
"Female",21,1,46,1,"< 1 Year","No",29321,152,166,0
"Male",34,1,46,0,"1-2 Year","Yes",2630,124,213,1
"Female",33,1,18,0,"< 1 Year","Yes",2630,152,189,0
"Male",34,1,28,0,"1-2 Year","Yes",30019,124,130,1
"Female",47,1,28,0,"1-2 Year","Yes",33982,55,72,1
"Female",76,1,23,1,"1-2 Year","No",32383,124,101,0
"Male",31,1,28,0,"< 1 Year","Yes",49907,121,177,1
"Female",66,1,28,0,"1-2 Year","Yes",68981,122,69,1
"Female",22,1,15,0,"< 1 Year","Yes",26878,152,196,0
"Male",64,1,2,1,"1-2 Year","No",44512,122,140,0
"Male",48,1,28,0,"1-2 Year","Yes",39051,26,268,1
"Male",24,1,8,0,"< 1 Year","Yes",54004,152,278,1
"Female",24,1,11,1,"< 1 Year","No",29040,152,129,0
"Male",61,1,28,0,"1-2 Year","Yes",37872,122,72,1
"Male",64,1,28,0,"1-2 Year","Yes",33588,26,55,1
"Female",23,1,2,1,"< 1 Year","Yes",34851,152,279,0
"Female",26,1,46,1,"< 1 Year","Yes",29829,160,100,0
"Female",21,1,24,0,"< 1 Year","Yes",2630,160,221,0
"Female",55,1,28,0,"1-2 Year","Yes",57143,26,60,0
"Male",33,1,30,0,"< 1 Year","Yes",2630,124,215,1
"Male",22,1,14,1,"< 1 Year","No",26635,152,190,0
"Male",23,1,47,0,"< 1 Year","Yes",23926,152,134,0
"Female",46,1,41,0,"1-2 Year","Yes",32821,26,25,1
"Male",37,1,28,0,"1-2 Year","Yes",44590,124,155,1
"Male",22,1,28,0,"< 1 Year","Yes",50039,26,121,0
"Male",60,1,28,0,"> 2 Years","Yes",25790,124,282,0
"Female",49,1,11,0,"1-2 Year","Yes",19523,157,136,1
"Female",22,1,33,0,"< 1 Year","Yes",29057,163,122,1
"Female",61,1,8,0,"1-2 Year","Yes",46185,26,134,1
"Female",26,1,10,1,"< 1 Year","No",26224,152,54,0
"Male",69,1,28,0,"1-2 Year","Yes",72000,26,103,1
"Female",22,1,8,1,"< 1 Year","No",39064,152,194,0
"Male",39,1,32,1,"1-2 Year","No",26406,124,178,0
"Female",70,1,28,0,"1-2 Year","Yes",49977,125,217,1
"Male",26,1,28,0,"< 1 Year","Yes",47331,26,198,1
"Male",46,1,28,0,"1-2 Year","Yes",45179,124,227,1
"Female",50,1,28,0,"< 1 Year","Yes",25835,124,137,1
"Female",30,1,43,0,"1-2 Year","Yes",2630,156,82,1
"Male",62,1,8,0,"> 2 Years","Yes",38492,26,149,1
"Female",29,1,28,0,"< 1 Year","Yes",32443,152,23,1
"Male",53,1,28,0,"> 2 Years","Yes",57820,26,270,0
"Female",30,1,6,1,"< 1 Year","No",24773,152,92,0
"Male",24,1,28,0,"< 1 Year","Yes",52583,152,34,1
"Male",51,1,28,0,"1-2 Year","Yes",39374,30,225,1
"Male",41,1,29,0,"1-2 Year","Yes",32151,124,143,1
"Male",44,1,37,0,"1-2 Year","Yes",38919,124,68,1
"Female",33,1,28,0,"< 1 Year","Yes",36212,26,144,1
"Female",24,1,2,0,"< 1 Year","Yes",23229,152,127,0
"Male",33,1,36,0,"1-2 Year","Yes",2630,124,49,1
"Male",22,1,41,1,"< 1 Year","No",31417,152,222,0
"Female",24,1,38,0,"< 1 Year","Yes",29399,152,85,1
"Female",59,1,28,0,"1-2 Year","Yes",33524,150,227,1
"Male",40,1,28,0,"1-2 Year","Yes",33630,122,108,1
"Male",52,1,8,0,"1-2 Year","Yes",38875,154,236,0
"Male",37,1,15,1,"1-2 Year","No",34117,124,47,0
"Male",47,1,46,0,"1-2 Year","Yes",31921,124,44,1
"Female",24,1,8,0,"< 1 Year","No",40235,156,30,0
"Male",25,1,41,0,"< 1 Year","Yes",37429,124,70,1
"Male",28,1,41,0,"< 1 Year","Yes",23599,152,212,1
"Male",25,1,28,0,"1-2 Year","Yes",2630,158,264,1
"Male",29,1,3,0,"1-2 Year","Yes",2630,26,75,1
"Female",38,1,28,1,"1-2 Year","No",25949,26,119,0
"Male",49,1,6,1,"1-2 Year","No",26128,26,133,0
"Male",55,1,8,0,"1-2 Year","Yes",47674,26,162,1
"Female",27,1,39,1,"< 1 Year","No",26570,152,60,0
"Female",39,1,47,0,"1-2 Year","Yes",48016,16,283,1
"Male",28,1,45,0,"< 1 Year","Yes",2630,160,211,0
"Male",48,1,8,1,"1-2 Year","No",41795,124,72,0
"Male",21,1,36,0,"< 1 Year","Yes",31057,160,299,0
"Female",33,1,29,0,"1-2 Year","Yes",49826,26,111,1
"Female",23,1,28,0,"< 1 Year","No",48524,157,151,1
"Male",27,1,6,1,"< 1 Year","No",19676,152,105,0
"Male",51,1,28,0,"1-2 Year","Yes",49338,124,235,1
"Male",24,1,29,0,"< 1 Year","Yes",51027,152,163,1
"Male",34,1,28,0,"1-2 Year","Yes",2630,163,53,1
"Female",30,1,29,0,"1-2 Year","Yes",40234,26,53,0
"Male",46,1,28,0,"1-2 Year","Yes",37871,124,258,0
"Male",33,1,29,0,"< 1 Year","Yes",30539,26,78,0
"Male",26,1,46,0,"< 1 Year","No",32722,152,48,0
"Male",21,1,28,1,"< 1 Year","No",40881,124,20,0
"Male",57,1,14,0,"1-2 Year","Yes",33785,26,86,1
"Male",67,1,50,0,"1-2 Year","Yes",23481,26,127,0
"Male",34,1,30,0,"1-2 Year","Yes",2630,156,288,1
"Male",22,1,41,0,"< 1 Year","Yes",44553,152,98,1
"Female",41,1,15,1,"1-2 Year","No",28495,152,209,0
"Female",39,1,14,0,"1-2 Year","Yes",27813,26,135,1
"Female",66,1,28,0,"1-2 Year","Yes",39515,26,280,1
"Male",51,1,28,0,"1-2 Year","Yes",2630,124,149,1
"Female",39,1,14,0,"1-2 Year","Yes",2630,156,206,1
"Female",78,1,36,1,"1-2 Year","No",2630,26,11,0
"Male",35,1,15,0,"1-2 Year","Yes",2630,157,182,1
"Female",45,1,28,0,"1-2 Year","Yes",27055,124,225,1
"Female",25,1,32,0,"< 1 Year","Yes",2630,152,236,0
"Male",36,1,3,1,"1-2 Year","No",38120,152,135,0
"Male",23,1,15,0,"< 1 Year","No",2630,152,34,0
"Male",25,1,28,0,"< 1 Year","Yes",31700,151,289,0
"Female",36,1,28,0,"1-2 Year","Yes",49816,156,145,1
"Female",25,1,11,1,"< 1 Year","No",25921,152,191,0
"Female",22,1,34,1,"< 1 Year","No",34249,152,98,0
"Male",21,1,36,0,"< 1 Year","Yes",63941,152,131,1
"Female",48,1,28,0,"1-2 Year","Yes",51078,26,168,1
"Female",34,1,37,0,"1-2 Year","Yes",32977,124,66,1
"Female",43,1,28,0,"1-2 Year","Yes",59967,61,186,0
"Female",69,1,33,1,"1-2 Year","No",37769,152,267,0
"Male",43,1,28,0,"1-2 Year","Yes",33580,124,291,1
"Female",56,1,15,0,"1-2 Year","No",44972,152,250,0
"Female",43,1,28,0,"1-2 Year","Yes",38969,26,59,1
"Male",29,1,13,1,"< 1 Year","No",16528,152,240,0
"Female",28,1,28,0,"< 1 Year","Yes",28114,124,286,0
"Male",58,1,15,0,"1-2 Year","Yes",42851,124,222,0
"Female",36,1,45,0,"1-2 Year","Yes",28694,26,22,1
"Male",41,1,50,0,"1-2 Year","Yes",30907,29,34,1
"Male",53,1,48,1,"1-2 Year","No",2630,15,278,0
"Male",41,1,0,0,"1-2 Year","Yes",2630,26,288,0
"Male",59,1,33,1,"1-2 Year","No",35933,26,223,0
"Male",21,1,8,0,"< 1 Year","Yes",46485,160,119,0
"Female",24,1,15,1,"< 1 Year","No",28017,152,77,0
"Male",66,1,28,0,"1-2 Year","Yes",43688,122,128,1
"Male",42,1,3,1,"1-2 Year","Yes",2630,124,93,0
"Male",58,1,3,0,"1-2 Year","Yes",26474,26,196,1
"Female",28,1,15,1,"< 1 Year","No",36261,152,209,0
"Female",47,1,28,0,"1-2 Year","Yes",81282,26,240,1
"Female",23,1,29,1,"< 1 Year","No",38487,152,110,0
"Female",40,1,8,0,"1-2 Year","Yes",34251,155,94,1
"Male",46,1,24,0,"1-2 Year","Yes",2630,163,246,1
"Male",22,1,32,1,"< 1 Year","No",2630,152,297,0
"Female",53,1,28,0,"1-2 Year","Yes",52543,26,296,1
"Male",38,1,28,0,"1-2 Year","Yes",122906,124,173,1
"Female",65,1,41,0,"1-2 Year","Yes",29886,26,146,1
"Female",33,1,28,0,"< 1 Year","Yes",39905,124,179,1
"Male",64,1,8,0,"> 2 Years","Yes",38866,26,202,1
"Female",50,1,28,0,"1-2 Year","Yes",53161,4,197,1
"Male",23,1,50,1,"< 1 Year","No",2630,152,26,0
"Male",24,1,29,1,"< 1 Year","No",48550,152,103,0
"Male",40,1,28,0,"1-2 Year","Yes",34596,30,254,1
"Female",42,1,21,0,"1-2 Year","Yes",2630,157,67,0
"Male",40,1,28,0,"> 2 Years","Yes",50930,26,117,1
"Male",25,1,24,0,"< 1 Year","Yes",29818,124,100,1
"Male",38,1,28,0,"1-2 Year","Yes",43690,124,124,1
"Male",38,1,28,0,"1-2 Year","Yes",2630,122,31,1
"Female",26,1,35,0,"< 1 Year","Yes",2630,160,106,0
"Male",64,1,22,0,"1-2 Year","Yes",40116,124,293,0
